pid;size;color;brand;rrp;mainCategory;category;subCategory;stock;releaseDate
15311;XXL;rot;adidas;317.43;1;2;3;1;2017-10-01
15312;L;grau;Nike;82.48;9;10;14;1;2017-10-01
15321;L;gruen;Nike;18.98;1;7;25;1;2017-10-01
15321;M;gruen;Nike;18.98;1;7;25;1;2017-10-01
15321;S;gruen;Nike;18.98;1;7;25;1;2017-10-01
15321;XL;gruen;Nike;18.98;1;7;25;3;2017-10-01
15322;S;schwarz;adidas;88.83;9;10;35;2;2017-10-01
15324;XL;schwarz;Sport2000;41.84;15;16;35;1;2017-10-01
15324;XS;schwarz;Sport2000;41.84;15;16;35;3;2017-10-01
15325;L;schwarz;PUMA;44.38;1;7;22;2;2017-10-01
15325;XL;schwarz;PUMA;44.38;1;7;22;1;2017-10-01
15326;XXL;gruen;adidas;107.88;1;7;31;1;2017-10-01
15326;S;gruen;adidas;107.88;1;7;31;1;2017-10-01
15334;S;schwarz;Nike;279.33;1;2;3;1;2017-10-01
15334;S;schwarz;Nike;279.33;1;2;3;1;2017-10-01
15335;M;pink;Nike;114.23;1;2;4;1;2017-10-01
15337;S;weiss;Nike;63.43;15;16;32;1;2017-10-01
15340;L;blau;Nike;50.73;1;7;16;1;2017-10-01
15340;M;blau;Nike;50.73;1;7;16;1;2017-10-01
15340;S;blau;Nike;50.73;1;7;16;1;2017-10-01
15340;XL;blau;Nike;50.73;1;7;16;3;2017-10-01
15344;XS;schwarz;adidas;228.53;1;37;3;1;2017-10-01
15344;M;schwarz;adidas;228.53;1;37;3;1;2017-10-01
15344;M;schwarz;adidas;228.53;1;37;3;1;2017-10-01
15344;XS;schwarz;adidas;228.53;1;37;3;2;2017-10-01
15344;L;schwarz;adidas;228.53;1;37;3;10;2017-10-01
15345;M;gelb;adidas;12.63;1;7;43;1;2018-01-17
15346;S;gruen;adidas;317.43;1;2;3;1;2017-10-01
15346;M;gruen;adidas;317.43;1;2;3;1;2017-10-01
15346;M;gruen;adidas;317.43;1;2;3;2;2017-10-01
15346;M;gruen;adidas;317.43;1;2;3;1;2017-10-01
15346;XL;gruen;adidas;317.43;1;2;3;2;2017-10-01
15352;M;gruen;Nike;126.93;9;18;32;1;2017-10-01
15352;M;gruen;Nike;126.93;9;18;32;2;2017-10-01
15355;L;schwarz;Nike;44.38;9;10;25;1;2017-10-01
15355;M;schwarz;Nike;44.38;9;10;25;2;2017-10-01
15357;M;schwarz;Hummel;44.38;1;7;17;1;2017-10-01
15363;L;blau;Jako;48.19;1;7;22;1;2017-10-01
15363;M;blau;Jako;48.19;1;7;22;1;2017-10-01
15364;XL;schwarz;Nike;50.73;9;10;25;1;2017-10-01
15366;L;schwarz;Nike;50.73;1;7;22;17;2017-10-01
15366;M;schwarz;Nike;50.73;1;7;22;14;2017-10-01
15366;S;schwarz;Nike;50.73;1;7;22;7;2017-10-01
15368;L;schwarz;Nike;44.38;1;7;16;1;2017-10-01
15368;M;schwarz;Nike;44.38;1;7;16;1;2017-10-01
15368;S;schwarz;Nike;44.38;1;7;16;1;2017-10-01
15368;XL;schwarz;Nike;44.38;1;7;16;1;2017-10-01
15369;L;blau;adidas;63.43;1;7;21;3;2017-10-01
15369;M;blau;adidas;63.43;1;7;21;2;2017-10-01
15369;S;blau;adidas;63.43;1;7;21;1;2017-10-01
15369;XL;blau;adidas;63.43;1;7;21;1;2017-10-01
15374;XS;blau;Jako;48.19;1;7;14;1;2017-10-01
15375;M;pink;Nike;12.63;1;7;13;1;2017-10-01
15375;S;pink;Nike;12.63;1;7;13;3;2017-10-01
15375;XL;pink;Nike;12.63;1;7;13;1;2017-10-01
15376;M;weiss;adidas;279.33;1;2;3;4;2018-01-17
15376;M;weiss;adidas;279.33;1;2;3;3;2018-01-17
15377;L;schwarz;Nike;139.63;9;10;14;1;2017-10-01
15377;M;schwarz;Nike;139.63;9;10;14;1;2017-10-01
15379;XXL;schwarz;adidas;44.38;15;33;32;1;2017-10-01
15379;M;schwarz;adidas;44.38;15;33;25;1;2017-10-01
15379;S;schwarz;adidas;44.38;15;33;32;1;2017-10-01
15379;XL;schwarz;adidas;44.38;15;33;32;7;2017-10-01
15381;S;schwarz;adidas;88.83;1;2;3;1;2017-10-01
15381;M;schwarz;adidas;88.83;1;2;3;1;2017-10-01
15381;M;schwarz;adidas;88.83;1;2;3;3;2017-10-01
15381;M;schwarz;adidas;88.83;1;2;3;1;2017-10-01
15381;M;schwarz;adidas;88.83;1;2;3;1;2017-10-01
15381;M;schwarz;adidas;88.83;1;2;3;1;2017-10-01
15381;L;schwarz;adidas;88.83;1;2;3;1;2017-10-01
15381;XL;schwarz;adidas;88.83;1;2;3;1;2017-10-01
15388;L;khaki;Nike;101.53;9;10;35;1;2017-10-01
15388;XS;khaki;Nike;101.53;9;10;35;1;2017-10-01
15390;XXL;schwarz;Nike;31.68;1;7;25;1;2017-10-01
15390;L;schwarz;Nike;31.68;1;7;25;7;2017-10-01
15390;M;schwarz;Nike;31.68;1;7;25;5;2017-10-01
15390;S;schwarz;Nike;31.68;1;7;25;1;2017-10-01
15390;XL;schwarz;Nike;31.68;1;7;25;1;2017-10-01
15395;M;blau;Nike;114.23;1;2;5;1;2017-10-01
15395;M;blau;Nike;114.23;1;2;5;1;2017-10-01
15395;M;blau;Nike;114.23;1;2;5;1;2017-10-01
15396;M;weiss;adidas;12.63;9;10;11;2;2017-10-01
15396;XL;weiss;adidas;12.63;9;10;11;1;2017-10-01
15399;XXL;blau;Nike;44.38;15;33;32;1;2017-10-01
15401;L;blau;PUMA;20.25;15;16;11;1;2017-10-01
15401;M;blau;PUMA;20.25;15;16;8;1;2017-10-01
15401;XL;blau;PUMA;20.25;15;16;11;1;2017-10-01
15402;S;schwarz;Under Armour;38.03;15;30;32;1;2017-10-01
15406;M;weiss;adidas;126.93;1;2;5;1;2017-10-01
15407;M;grau;New Balance;126.93;9;18;32;1;2017-10-01
15408;XXL;rot;Nike;25.33;1;7;25;3;2017-10-01
15408;L;rot;Nike;25.33;1;7;25;13;2017-10-01
15408;M;rot;Nike;25.33;1;7;25;22;2017-10-01
15408;S;rot;Nike;25.33;1;7;25;12;2017-10-01
15408;XL;rot;Nike;25.33;1;7;25;2;2017-10-01
15413;XXL;schwarz;Nike;63.43;9;10;14;1;2017-10-01
15413;L;schwarz;Nike;63.43;9;10;14;3;2017-10-01
15413;M;schwarz;Nike;63.43;9;10;14;20;2017-10-01
15413;S;schwarz;Nike;63.43;9;10;14;1;2017-10-01
15413;XL;schwarz;Nike;63.43;9;10;14;4;2017-10-01
15422;M;grau;Nike;38.03;9;10;25;1;2017-10-01
15422;XL;grau;Nike;38.03;9;10;25;1;2017-10-01
15423;M;blau;New Balance;107.88;9;18;32;1;2017-10-01
15423;M;blau;New Balance;107.88;9;18;32;1;2017-10-01
15423;XL;blau;New Balance;107.88;9;18;32;1;2017-10-01
15424;M;gelb;adidas;57.08;1;37;6;1;2017-10-01
15428;L;schwarz;Nike;25.33;1;7;25;2;2017-10-01
15428;XL;schwarz;Nike;25.33;1;7;25;1;2017-10-01
15429;L;schwarz;Jako;31.68;1;7;8;2;2017-10-01
15429;M;schwarz;Jako;31.68;1;7;8;3;2017-10-01
15429;S;schwarz;Jako;31.68;1;7;8;1;2017-10-01
15429;XL;schwarz;Jako;31.68;1;7;8;1;2017-10-01
15434;XXL;rot;Nike;31.68;1;7;21;1;2017-10-01
15434;L;rot;Nike;31.68;1;7;21;2;2017-10-01
15434;M;rot;Nike;31.68;1;7;21;1;2017-10-01
15434;S;rot;Nike;31.68;1;7;21;4;2017-10-01
15438;L;schwarz;Nike;50.73;1;7;21;2;2017-10-01
15438;XL;schwarz;Nike;50.73;1;7;21;3;2017-10-01
15442;M;blau;Nike;101.53;1;7;31;1;2017-10-01
15447;L;schwarz;adidas;228.53;1;2;6;1;2017-10-01
15454;M;schwarz;adidas;44.38;1;7;22;1;2017-11-02
15458;M;schwarz;Converse;44.38;9;10;35;1;2017-10-01
15460;M;gruen;Nike;222.18;1;2;6;2;2017-10-01
15460;M;gruen;Nike;222.18;1;2;6;2;2017-10-01
15461;M;blau;adidas;228.53;1;37;3;1;2017-10-01
15462;M;rot;Jako;31.68;15;33;32;1;2017-10-01
15465;XL;blau;PUMA;25.33;1;7;16;1;2017-10-01
15465;XXL;blau;PUMA;25.33;1;7;16;1;2017-10-01
15467;M;blau;adidas;317.43;1;2;39;1;2017-10-01
15467;M;blau;adidas;317.43;1;2;39;1;2017-10-01
15472;L;schwarz;Jordan;95.18;9;10;22;1;2017-10-01
15472;M;schwarz;Jordan;95.18;9;10;22;2;2017-10-01
15472;XL;schwarz;Jordan;95.18;9;10;22;1;2017-10-01
15473;L;rot;Nike;50.73;1;7;14;3;2017-11-22
15473;XL;rot;Nike;50.73;1;7;14;3;2017-11-22
15478;M;schwarz;Nike;152.33;9;18;32;1;2017-10-01
15478;M;schwarz;Nike;152.33;9;18;32;1;2017-10-01
15479;M;gruen;adidas;126.93;9;18;32;1;2017-10-01
15481;M;schwarz;PUMA;190.43;1;2;3;1;2017-10-01
15481;M;schwarz;PUMA;190.43;1;2;3;1;2017-10-01
15481;M;schwarz;PUMA;190.43;1;2;3;1;2017-10-01
15482;XS;schwarz;adidas;50.73;1;7;17;1;2017-10-01
15482;S;schwarz;adidas;50.73;1;7;17;1;2017-10-01
15482;M;schwarz;adidas;50.73;1;7;17;1;2017-10-01
15482;L;schwarz;adidas;50.73;1;7;17;3;2017-10-01
15482;XL;schwarz;adidas;50.73;1;7;17;2;2017-10-01
15483;M;blau;Nike;114.23;1;2;39;1;2017-10-01
15483;M;blau;Nike;114.23;1;2;39;1;2017-10-01
15483;L;blau;Nike;114.23;1;2;39;1;2017-10-01
15484;XS;schwarz;Nike;88.83;1;2;3;1;2017-10-01
15485;M;rot;adidas;317.43;1;2;4;1;2017-10-01
15485;M;rot;adidas;317.43;1;2;4;1;2017-10-01
15485;L;rot;adidas;317.43;1;2;4;1;2017-10-01
15493;L;schwarz;Nike;27.87;1;7;21;1;2017-10-01
15493;M;schwarz;Nike;27.87;1;7;21;5;2017-10-01
15493;XL;schwarz;Nike;27.87;1;7;21;5;2017-10-01
15493;XS;schwarz;Nike;27.87;1;7;21;1;2017-10-01
15497;XXL;weiss;PUMA;38.03;15;24;32;1;2017-10-01
15497;L;weiss;PUMA;38.03;15;24;32;1;2017-10-01
15497;M;weiss;PUMA;38.03;15;24;32;2;2017-10-01
15497;S;weiss;PUMA;38.03;15;24;13;1;2017-10-01
15497;XL;weiss;PUMA;38.03;15;24;32;1;2017-10-01
15504;M;grau;Hummel;63.43;1;7;14;1;2017-10-01
15506;L;schwarz;Nike;57.08;9;10;35;1;2017-10-01
15510;S;schwarz;Nike;139.63;9;18;32;1;2017-10-01
15510;S;schwarz;Nike;139.63;9;18;32;1;2017-10-01
15510;L;schwarz;Nike;139.63;9;18;32;1;2017-10-01
15512;XS;weiss;adidas;114.23;9;36;32;1;2017-10-01
15512;M;weiss;adidas;114.23;9;36;32;1;2017-10-01
15512;L;weiss;adidas;114.23;9;36;32;2;2017-10-01
15513;M;weiss;Nike;34.22;1;7;21;1;2017-10-01
15515;S;weiss;Converse;31.68;9;10;25;1;2017-10-01
15517;S;schwarz;Jordan;44.38;9;10;25;1;2017-10-01
15518;S;grau;Nike;152.33;9;18;32;1;2017-10-01
15518;L;grau;Nike;152.33;9;18;32;1;2017-10-01
15520;XL;schwarz;PUMA;38.03;1;7;16;2;2017-10-01
15520;XXL;schwarz;PUMA;38.03;1;7;16;2;2017-10-01
15521;L;blau;Nike;44.38;9;10;25;1;2017-10-01
15521;M;blau;Nike;44.38;9;10;25;1;2017-10-01
15523;L;grau;Under Armour;69.78;15;33;32;1;2017-10-01
15523;XL;grau;Under Armour;69.78;15;33;21;1;2017-10-01
15524;L;gruen;Nike;184.08;9;18;32;1;2017-10-01
15527;M;weiss;adidas;44.38;1;7;8;1;2017-10-01
15527;XL;weiss;adidas;44.38;1;7;8;1;2017-10-01
15535;M;gruen;Nike;165.03;9;18;32;1;2017-10-01
15535;L;gruen;Nike;165.03;9;18;32;1;2017-10-01
15536;S;schwarz;adidas;120.58;9;18;32;1;2017-10-01
15536;M;schwarz;adidas;120.58;9;18;32;3;2017-10-01
15536;M;schwarz;adidas;120.58;9;18;32;5;2017-10-01
15536;M;schwarz;adidas;120.58;9;18;32;4;2017-10-01
15536;M;schwarz;adidas;120.58;9;18;32;1;2017-10-01
15536;M;schwarz;adidas;120.58;9;18;32;1;2017-10-01
15536;L;schwarz;adidas;120.58;9;18;32;2;2017-10-01
15538;L;gelb;PUMA;10.09;1;7;13;3;2017-10-01
15543;L;weiss;Nike;18.98;1;7;13;4;2017-10-01
15543;M;weiss;Nike;18.98;1;7;13;7;2017-10-01
15543;XL;weiss;Nike;18.98;1;7;13;5;2017-10-01
15547;XL;weiss;adidas;101.53;1;2;3;2;2017-10-01
15551;M;blau;Nike;279.33;1;2;3;2;2017-10-01
15551;M;blau;Nike;279.33;1;2;3;2;2017-10-01
15551;M;blau;Nike;279.33;1;2;3;1;2017-10-01
15551;L;blau;Nike;279.33;1;2;3;1;2017-10-01
15558;M;schwarz;adidas;253.93;1;2;6;1;2017-11-21
15559;L;schwarz;adidas;44.38;1;7;16;1;2017-10-27
15559;XL;schwarz;adidas;44.38;1;7;16;3;2017-10-27
15561;M;gruen;Under Armour;88.83;1;2;6;1;2017-10-01
15561;M;gruen;Under Armour;88.83;1;2;6;1;2017-10-01
15563;M;blau;New Balance;107.88;9;18;32;1;2017-12-22
15563;M;blau;New Balance;107.88;9;18;32;1;2017-12-22
15564;L;weiss;PUMA;10.09;1;7;13;6;2017-11-20
15564;XL;weiss;PUMA;10.09;1;7;13;1;2017-11-20
15565;L;grau;Jako;69.78;1;7;22;1;2017-10-01
15567;M;rot;PUMA;21.52;15;16;32;2;2017-10-01
15567;XL;rot;PUMA;21.52;15;16;13;1;2017-10-01
15571;M;schwarz;adidas;18.98;1;7;11;2;2018-01-17
15571;L;schwarz;adidas;18.98;1;7;11;2;2018-01-17
15573;S;blau;Nike;57.08;1;7;21;1;2017-10-01
15576;S;rot;Nike;126.93;1;2;5;2;2017-10-01
15576;M;rot;Nike;126.93;1;2;5;2;2017-10-01
15576;M;rot;Nike;126.93;1;2;5;1;2017-10-01
15576;M;rot;Nike;126.93;1;2;5;1;2017-10-01
15576;M;rot;Nike;126.93;1;2;5;2;2017-10-01
15576;M;rot;Nike;126.93;1;2;5;1;2017-10-01
15576;M;rot;Nike;126.93;1;2;5;1;2017-10-01
15576;L;rot;Nike;126.93;1;2;5;1;2017-10-01
15577;M;weiss;adidas;44.38;1;7;8;3;2017-10-01
15577;S;weiss;adidas;44.38;1;7;8;2;2017-10-01
15578;S;weiss;Nike;8.82;1;7;12;2;2017-10-01
15579;L;schwarz;adidas;38.03;9;10;25;1;2018-01-17
15579;M;schwarz;adidas;38.03;9;10;25;1;2018-01-17
15582;L;grau;Nike;38.03;15;16;8;1;2018-01-18
15583;L;weiss;Jako;44.38;15;33;25;2;2017-10-01
15583;S;weiss;Jako;44.38;15;33;32;1;2017-10-01
15585;M;rot;adidas;44.38;1;7;20;2;2017-10-01
15585;XL;rot;adidas;44.38;1;7;20;1;2017-10-01
15586;L;weiss;PUMA;20.25;15;16;11;1;2017-10-01
15586;M;weiss;PUMA;20.25;15;16;11;3;2017-10-01
15586;S;weiss;PUMA;20.25;15;16;32;1;2017-10-01
15590;S;schwarz;adidas;165.03;1;2;3;2;2017-10-01
15590;S;schwarz;adidas;165.03;1;2;3;1;2017-10-01
15590;M;schwarz;adidas;165.03;1;2;3;5;2017-10-01
15590;M;schwarz;adidas;165.03;1;2;3;1;2017-10-01
15590;M;schwarz;adidas;165.03;1;2;3;2;2017-10-01
15590;XL;schwarz;adidas;165.03;1;2;3;1;2017-10-01
15591;XXL;schwarz;PUMA;101.53;1;7;26;1;2017-10-01
15593;S;schwarz;adidas;50.73;1;7;16;1;2017-10-01
15593;M;schwarz;adidas;50.73;1;7;16;4;2017-10-01
15593;L;schwarz;adidas;50.73;1;7;16;8;2017-10-01
15593;XL;schwarz;adidas;50.73;1;7;16;26;2017-10-01
15593;XXL;schwarz;adidas;50.73;1;7;16;5;2017-10-01
15595;S;weiss;adidas;279.33;1;2;39;2;2017-12-15
15595;M;weiss;adidas;279.33;1;2;39;2;2017-12-15
15601;S;gruen;adidas;279.33;1;2;4;1;2017-10-01
15602;M;schwarz;adidas;50.73;1;7;16;1;2017-10-01
15602;L;schwarz;adidas;50.73;1;7;16;2;2017-10-01
15602;XL;schwarz;adidas;50.73;1;7;16;1;2017-10-01
15603;S;schwarz;adidas;190.43;1;2;3;1;2017-11-17
15603;S;schwarz;adidas;190.43;1;2;3;1;2017-11-17
15603;M;schwarz;adidas;190.43;1;2;3;1;2017-11-17
15603;M;schwarz;adidas;190.43;1;2;3;3;2017-11-17
15603;M;schwarz;adidas;190.43;1;2;3;2;2017-11-17
15603;M;schwarz;adidas;190.43;1;2;3;1;2017-11-17
15603;M;schwarz;adidas;190.43;1;2;3;5;2017-11-17
15603;L;schwarz;adidas;190.43;1;2;3;7;2017-11-17
15603;L;schwarz;adidas;190.43;1;2;3;3;2017-11-17
15603;XL;schwarz;adidas;190.43;1;2;3;1;2017-11-17
15603;XXL;schwarz;adidas;190.43;1;2;3;2;2017-11-17
15603;XXL;schwarz;adidas;190.43;1;2;3;1;2017-11-17
15605;XXL;rot;PUMA;50.73;1;7;14;1;2017-10-01
15606;XL;rot;Uhlsport;31.68;15;16;14;1;2017-10-01
15608;XXL;schwarz;Nike;50.73;1;7;14;2;2017-10-01
15608;L;schwarz;Nike;50.73;1;7;14;3;2017-10-01
15608;M;schwarz;Nike;50.73;1;7;14;1;2017-10-01
15608;S;schwarz;Nike;50.73;1;7;14;5;2017-10-01
15608;XL;schwarz;Nike;50.73;1;7;14;13;2017-10-01
15609;M;weiss;adidas;120.58;9;18;32;1;2017-10-01
15613;L;schwarz;Jako;38.03;1;7;16;1;2017-10-01
15614;XXL;schwarz;Nike;25.33;1;7;8;3;2017-10-01
15614;L;schwarz;Nike;25.33;1;7;8;14;2017-10-01
15614;M;schwarz;Nike;25.33;1;7;8;9;2017-10-01
15614;S;schwarz;Nike;25.33;1;7;8;1;2017-10-01
15614;XL;schwarz;Nike;25.33;1;7;8;2;2017-10-01
15618;M;khaki;KangaROOS;152.33;9;18;32;1;2017-11-16
15625;L;schwarz;Nike;31.68;9;10;35;1;2017-10-01
15625;M;schwarz;Nike;31.68;9;10;35;2;2017-10-01
15625;XL;schwarz;Nike;31.68;9;10;35;8;2017-10-01
15626;S;weiss;adidas;114.23;9;36;32;1;2017-10-01
15628;L;schwarz;Jako;44.38;1;7;14;1;2017-10-01
15631;M;schwarz;Jako;50.73;1;7;16;1;2017-10-01
15632;S;schwarz;Nike;114.23;1;2;5;2;2017-10-01
15632;M;schwarz;Nike;114.23;1;2;5;1;2017-10-01
15632;M;schwarz;Nike;114.23;1;2;5;1;2017-10-01
15633;L;blau;Hummel;18.98;1;7;8;1;2017-10-01
15633;M;blau;Hummel;18.98;1;7;8;1;2017-10-01
15633;XL;blau;Hummel;18.98;1;7;8;1;2017-10-01
15635;M;rot;Nike;82.48;1;2;39;1;2017-10-01
15635;M;rot;Nike;82.48;1;2;39;1;2017-10-01
15635;M;rot;Nike;82.48;1;2;39;1;2017-10-01
15635;M;rot;Nike;82.48;1;2;39;1;2017-10-01
15638;M;schwarz;adidas;88.83;1;2;4;1;2017-10-01
15641;L;rot;adidas;10.09;1;7;13;3;2017-10-01
15642;M;grau;Jako;6.28;1;7;12;2;2017-10-01
15646;L;blau;PUMA;44.38;1;7;16;1;2017-10-01
15646;M;blau;PUMA;44.38;1;7;16;3;2017-10-01
15647;S;weiss;Nike;285.68;1;2;3;1;2017-10-01
15648;S;weiss;PUMA;16.44;1;7;8;1;2017-10-01
15648;XL;weiss;PUMA;16.44;1;7;8;1;2017-10-01
15652;L;gruen;Jako;38.03;15;33;25;2;2017-10-01
15652;M;gruen;Jako;38.03;15;33;32;1;2017-10-01
15652;S;gruen;Jako;38.03;15;33;25;1;2017-10-01
15652;XL;gruen;Jako;38.03;15;33;32;1;2017-10-01
15655;L;blau;Nike;82.48;9;37;32;1;2017-10-01
15661;XL;schwarz;Nike;50.73;9;10;35;1;2017-10-01
15663;L;schwarz;Jordan;107.88;9;10;35;2;2017-10-01
15663;M;schwarz;Jordan;107.88;9;10;35;1;2017-10-01
15663;XL;schwarz;Jordan;107.88;9;10;35;1;2017-10-01
15664;M;blau;Nike;25.33;1;7;25;1;2017-10-01
15664;XL;blau;Nike;25.33;1;7;25;1;2017-10-01
15669;L;schwarz;Nike;25.33;1;7;8;3;2017-10-01
15669;M;schwarz;Nike;25.33;1;7;8;1;2017-10-01
15669;XL;schwarz;Nike;25.33;1;7;8;1;2017-10-01
15670;L;gelb;Nike;12.63;1;7;13;1;2017-10-01
15670;S;gelb;Nike;12.63;1;7;13;1;2017-10-01
15670;XL;gelb;Nike;12.63;1;7;13;1;2017-10-01
15679;S;schwarz;Nike;114.23;1;2;4;1;2017-10-01
15679;M;schwarz;Nike;114.23;1;2;4;1;2017-10-01
15690;M;weiss;New Balance;114.23;1;2;5;1;2017-10-26
15690;M;weiss;New Balance;114.23;1;2;5;1;2017-10-26
15693;L;rot;Nike;177.73;9;10;22;1;2017-10-01
15695;S;weiss;Nike;228.53;1;2;39;1;2017-10-01
15695;S;weiss;Nike;228.53;1;2;39;1;2017-10-01
15697;M;gruen;Jako;38.03;1;7;28;1;2017-10-01
15697;XL;gruen;Jako;38.03;1;7;28;2;2017-10-01
15699;M;schwarz;Hummel;57.08;1;7;16;1;2017-10-01
15700;XXL;schwarz;PUMA;22.79;1;7;8;1;2017-10-01
15703;M;schwarz;Nike;165.03;9;18;32;2;2017-10-01
15703;M;schwarz;Nike;165.03;9;18;32;1;2017-10-01
15703;M;schwarz;Nike;165.03;9;18;32;1;2017-10-01
15703;L;schwarz;Nike;165.03;9;18;32;1;2017-10-01
15705;XXL;schwarz;Nike;31.68;15;16;38;2;2018-01-18
15705;L;schwarz;Nike;31.68;15;16;32;10;2018-01-18
15705;M;schwarz;Nike;31.68;15;16;11;14;2018-01-18
15705;XL;schwarz;Nike;31.68;15;16;32;9;2018-01-18
15708;M;blau;adidas;253.93;1;2;6;1;2017-10-01
15708;XXL;blau;adidas;253.93;1;2;6;1;2017-10-01
15709;L;gelb;PUMA;38.03;1;7;28;2;2017-10-01
15709;XL;gelb;PUMA;38.03;1;7;28;1;2017-10-01
15709;XXL;gelb;PUMA;38.03;1;7;28;1;2017-10-01
15711;M;rot;Converse;31.68;9;10;25;1;2017-10-01
15711;S;rot;Converse;31.68;9;10;25;1;2017-10-01
15715;L;gruen;Nike;38.03;1;7;25;3;2017-10-01
15721;L;schwarz;Stance;20.25;9;10;11;1;2017-10-01
15723;XL;blau;Jako;38.03;1;7;16;1;2017-10-01
15724;L;rot;Nike;38.03;1;7;21;1;2017-10-01
15724;M;rot;Nike;38.03;1;7;21;1;2017-10-01
15724;S;rot;Nike;38.03;1;7;21;1;2017-10-01
15726;XXL;orange;Nike;44.38;15;33;32;1;2017-12-05
15726;L;orange;Nike;44.38;15;33;35;4;2017-12-05
15726;M;orange;Nike;44.38;15;33;29;8;2017-12-05
15726;S;orange;Nike;44.38;15;33;32;2;2017-12-05
15726;XL;orange;Nike;44.38;15;33;32;1;2017-12-05
15727;L;blau;Nike;82.48;1;7;22;1;2017-10-01
15727;M;blau;Nike;82.48;1;7;22;1;2017-10-01
15727;XL;blau;Nike;82.48;1;7;22;2;2017-10-01
15730;M;weiss;Jako;44.38;15;33;32;1;2017-10-01
15730;XL;weiss;Jako;44.38;15;33;32;1;2017-10-01
15735;XS;beige;Nike;126.93;9;36;32;1;2017-10-01
15735;M;beige;Nike;126.93;9;36;32;1;2017-10-01
15736;XS;rosa;Nike;38.03;9;10;29;1;2017-10-01
15749;XL;blau;Jako;25.33;1;7;21;1;2017-10-01
15750;S;rot;PUMA;10.09;1;7;13;4;2017-10-01
15750;M;rot;PUMA;10.09;1;7;13;1;2017-10-01
15750;L;rot;PUMA;10.09;1;7;13;7;2017-10-01
15750;XL;rot;PUMA;10.09;1;7;13;2;2017-10-01
15752;S;schwarz;Nike;82.48;1;2;5;1;2017-10-01
15752;M;schwarz;Nike;82.48;1;2;5;1;2017-10-01
15752;M;schwarz;Nike;82.48;1;2;5;1;2017-10-01
15752;M;schwarz;Nike;82.48;1;2;5;2;2017-10-01
15752;M;schwarz;Nike;82.48;1;2;5;1;2017-10-01
15752;M;schwarz;Nike;82.48;1;2;5;1;2017-10-01
15752;M;schwarz;Nike;82.48;1;2;5;2;2017-10-01
15752;L;schwarz;Nike;82.48;1;2;5;2;2017-10-01
15752;L;schwarz;Nike;82.48;1;2;5;1;2017-10-01
15752;XL;schwarz;Nike;82.48;1;2;5;1;2017-10-01
15752;XXL;schwarz;Nike;82.48;1;2;5;1;2017-10-01
15754;M;blau;adidas;50.73;1;7;16;1;2017-10-24
15755;M;orange;Nike;368.23;1;2;3;1;2017-10-01
15755;M;orange;Nike;368.23;1;2;3;3;2017-10-01
15755;M;orange;Nike;368.23;1;2;3;1;2017-10-01
15755;M;orange;Nike;368.23;1;2;3;2;2017-10-01
15755;M;orange;Nike;368.23;1;2;3;3;2017-10-01
15755;M;orange;Nike;368.23;1;2;3;3;2017-10-01
15755;L;orange;Nike;368.23;1;2;3;1;2017-10-01
15756;M;rot;Nike;165.03;1;2;3;1;2017-10-01
15756;M;rot;Nike;165.03;1;2;3;1;2017-10-01
15756;M;rot;Nike;165.03;1;2;3;1;2017-10-01
15756;M;rot;Nike;165.03;1;2;3;1;2017-10-01
15756;M;rot;Nike;165.03;1;2;3;2;2017-10-01
15756;L;rot;Nike;165.03;1;2;3;1;2017-10-01
15756;XL;rot;Nike;165.03;1;2;3;1;2017-10-01
15756;XXL;rot;Nike;165.03;1;2;3;1;2017-10-01
15757;L;blau;Nike;69.78;1;7;31;4;2017-10-01
15757;M;blau;Nike;69.78;1;7;31;6;2017-10-01
15757;S;blau;Nike;69.78;1;7;31;5;2017-10-01
15757;XL;blau;Nike;69.78;1;7;31;1;2017-10-01
15757;XS;blau;Nike;69.78;1;7;31;2;2017-10-01
15758;M;blau;adidas;38.03;1;7;8;1;2017-10-27
15758;S;blau;adidas;38.03;1;7;8;1;2017-10-27
15761;M;weiss;adidas;31.68;1;7;11;1;2018-01-17
15762;XXL;blau;adidas;50.73;1;7;22;1;2017-10-01
15762;XXL;blau;adidas;50.73;1;7;22;3;2017-10-01
15762;L;blau;adidas;50.73;1;7;22;62;2017-10-01
15762;M;blau;adidas;50.73;1;7;22;30;2017-10-01
15762;S;blau;adidas;50.73;1;7;22;6;2017-10-01
15762;XL;blau;adidas;50.73;1;7;22;35;2017-10-01
15765;XXL;grau;PUMA;76.13;1;7;22;1;2017-10-01
15765;L;grau;PUMA;76.13;1;7;22;7;2017-10-01
15765;M;grau;PUMA;76.13;1;7;22;21;2017-10-01
15765;S;grau;PUMA;76.13;1;7;22;1;2017-10-01
15765;XL;grau;PUMA;76.13;1;7;22;6;2017-10-01
15774;XS;schwarz;Nike;165.03;1;2;3;1;2017-10-01
15774;S;schwarz;Nike;165.03;1;2;3;1;2017-10-01
15774;S;schwarz;Nike;165.03;1;2;3;1;2017-10-01
15775;XS;schwarz;Converse;82.48;9;18;32;1;2017-10-01
15775;XS;schwarz;Converse;82.48;9;18;32;3;2017-10-01
15775;XS;schwarz;Converse;82.48;9;18;32;1;2017-10-01
15775;XS;schwarz;Converse;82.48;9;18;32;2;2017-10-01
15775;S;schwarz;Converse;82.48;9;18;32;2;2017-10-01
